voteId;issueArea;petitionerState;respondentState;jurisdiction;caseOriginState;caseSourceState;certReason;lcDisposition;decisionDirection
01;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
02;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
03;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
04;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
05;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
06;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
07;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
08;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
09;7.0;6.0;6.0;2.0;6.0;6.0;1.0;2.0;1.0
01;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
02;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
03;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
04;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
05;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
06;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
07;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
08;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
09;8.0;17.0;17.0;2.0;17.0;17.0;1.0;3.0;2.0
01;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
02;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
03;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
04;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
05;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
06;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
07;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
08;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
09;10.0;60.0;27.0;2.0;27.0;27.0;1.0;2.0;2.0
01;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
02;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
03;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
04;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
05;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
06;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
07;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
08;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
09;2.0;27.0;27.0;1.0;27.0;27.0;5.0;6.0;1.0
01;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
02;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
03;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
04;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
05;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
06;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
07;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
08;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
09;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
01;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
02;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
03;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
04;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
05;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
06;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
07;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
08;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
09;8.0;27.0;27.0;1.0;27.0;27.0;11.0;2.0;2.0
01;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
02;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
03;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
04;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
05;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
06;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
07;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
08;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
09;2.0;32.0;32.0;1.0;32.0;32.0;2.0;2.0;2.0
01;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
02;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
03;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
04;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
05;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
06;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
07;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
08;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
09;10.0;13.0;13.0;1.0;13.0;13.0;12.0;2.0;2.0
01;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
02;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
03;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
04;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
05;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
06;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
07;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
08;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
09;8.0;48.0;48.0;1.0;48.0;48.0;12.0;2.0;1.0
01;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
02;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
03;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
04;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
05;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
06;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
07;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
08;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
09;8.0;35.0;35.0;1.0;35.0;35.0;12.0;2.0;1.0
01;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
02;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
03;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
04;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
05;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
06;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
07;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
08;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
09;8.0;19.0;19.0;1.0;19.0;19.0;12.0;2.0;1.0
01;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
02;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
03;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
04;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
05;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
06;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
07;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
08;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
09;8.0;50.0;50.0;1.0;50.0;50.0;12.0;2.0;2.0
01;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
02;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
03;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
04;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
05;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
06;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
07;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
08;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
09;10.0;55.0;55.0;1.0;55.0;55.0;6.0;5.0;2.0
01;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
02;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
03;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
04;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
05;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
06;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
07;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
08;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
09;8.0;56.0;56.0;1.0;56.0;56.0;6.0;2.0;2.0
01;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
02;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
03;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
04;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
05;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
06;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
07;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
08;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
09;8.0;6.0;6.0;1.0;6.0;6.0;12.0;3.0;2.0
01;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
02;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
03;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
04;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
05;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
06;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
07;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
08;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
09;3.0;37.0;37.0;1.0;37.0;37.0;12.0;2.0;2.0
01;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
02;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
03;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
04;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
05;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
06;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
07;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
08;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
09;8.0;60.0;13.0;1.0;13.0;13.0;12.0;4.0;1.0
01;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
02;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
03;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
04;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
05;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
06;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
07;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
08;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
09;10.0;32.0;39.0;1.0;32.0;32.0;6.0;2.0;1.0
01;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
02;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
03;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
04;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
05;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
06;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
07;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
08;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
09;8.0;38.0;38.0;1.0;38.0;38.0;12.0;3.0;1.0
01;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
02;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
03;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
04;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
05;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
06;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
07;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
08;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
09;4.0;1.0;1.0;1.0;1.0;1.0;12.0;4.0;2.0
01;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
02;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
03;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
04;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
05;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
06;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
07;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
08;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
09;10.0;16.0;16.0;1.0;16.0;16.0;6.0;9.0;1.0
01;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
02;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
03;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
04;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
05;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
06;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
07;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
08;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
09;8.0;12.0;12.0;1.0;12.0;12.0;12.0;2.0;1.0
01;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
02;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
03;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
04;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
05;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
06;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
07;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
08;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
09;10.0;23.0;23.0;1.0;23.0;23.0;6.0;2.0;1.0
01;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
02;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
03;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
04;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
05;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
06;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
07;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
08;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
09;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
01;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
02;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
03;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
04;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
05;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
06;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
07;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
08;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
09;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
01;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
02;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
03;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
04;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
05;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
06;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
07;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
08;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
09;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
01;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
02;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
03;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
04;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
05;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
06;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
07;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
08;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
09;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
01;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
02;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
03;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
04;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
05;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
06;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
07;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
08;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
09;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
01;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
02;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
03;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
04;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
05;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
06;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
07;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
08;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
09;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
